signalType,sampleRate,algorithm,algorithmParameters,trueFreq,predFreq,time
saw,44100,median,b=1&isCustomFFT=False&numDownsamples=4,15000,882.8613281249999,15.434919910003373
square,44100,zerocross,n/a,15000,14998.312958435208,0.0002643449988681823
square,44100,autocorrelation,n/a,15000,882.0,6.895033920001879
square,44100,AMDF,b=1,15000,150.0,8.310885178005265
square,44100,naiveFT,isCustomFFT=False,15000,15008.642578125,0.00029259599978104234
square,44100,cepstrum,isCustomFFT=False,15000,1839.29443359375,0.0003385879972483963
square,44100,HPS,isCustomFFT=False&numDownsamples=4,15000,904.39453125,0.003832534006505739
square,44100,average,b=1&isCustomFFT=False&numDownsamples=4,15000,1208.56298828125,15.210647161009547
square,44100,median,b=1&isCustomFFT=False&numDownsamples=4,15000,904.39453125,15.210647161009547
triangle,44100,zerocross,n/a,15000,15001.759530791789,0.0005481400003191084
triangle,44100,autocorrelation,n/a,15000,882.0,6.885117423000338
triangle,44100,AMDF,b=1,15000,300.0,8.535054178006249
triangle,44100,naiveFT,isCustomFFT=False,15000,15008.642578125,0.0003004319951287471
triangle,44100,cepstrum,isCustomFFT=False,15000,2006.5030184659088,0.00033430800249334425
triangle,44100,HPS,isCustomFFT=False&numDownsamples=4,15000,904.39453125,0.003914497006917372
triangle,44100,average,b=1&isCustomFFT=False&numDownsamples=4,15000,1264.2991832386363,15.425268978011445
triangle,44100,median,b=1&isCustomFFT=False&numDownsamples=4,15000,904.39453125,15.425268978011445
sineWith10Harmonics,44100,zerocross,n/a,15000,15001.759530791789,0.00027026599855162203
sineWith10Harmonics,44100,autocorrelation,n/a,15000,882.0,6.888876273995265
sineWith10Harmonics,44100,AMDF,b=1,15000,300.0,8.559520300994336
sineWith10Harmonics,44100,naiveFT,isCustomFFT=False,15000,15008.642578125,0.00029927799914730713
sineWith10Harmonics,44100,cepstrum,isCustomFFT=False,15000,882.8613281249999,0.0003412969963392243
sineWith10Harmonics,44100,HPS,isCustomFFT=False&numDownsamples=4,15000,904.39453125,0.003946123993955553
sineWith10Harmonics,44100,average,b=1&isCustomFFT=False&numDownsamples=4,15000,889.751953125,15.453253539977595
sineWith10Harmonics,44100,median,b=1&isCustomFFT=False&numDownsamples=4,15000,882.8613281249999,15.453253539977595
sineWith20Harmonics,44100,zerocross,n/a,15000,15001.759530791789,0.00027483900339575484
sineWith20Harmonics,44100,autocorrelation,n/a,15000,882.0,6.8838253669964615
sineWith20Harmonics,44100,AMDF,b=1,15000,300.0,8.544808005004597
sineWith20Harmonics,44100,naiveFT,isCustomFFT=False,15000,15008.642578125,0.00029457799973897636
sineWith20Harmonics,44100,cepstrum,isCustomFFT=False,15000,882.8613281249999,0.0003377379980520345
sineWith20Harmonics,44100,HPS,isCustomFFT=False&numDownsamples=4,15000,904.39453125,0.0038475090041174553
sineWith20Harmonics,44100,average,b=1&isCustomFFT=False&numDownsamples=4,15000,889.751953125,15.433388036006363
sineWith20Harmonics,44100,median,b=1&isCustomFFT=False&numDownsamples=4,15000,882.8613281249999,15.433388036006363
sine,44100,zerocross,n/a,17500,17502.052785923755,0.00031713299540570006
sine,44100,autocorrelation,n/a,17500,700.0,6.905583419997129
sine,44100,AMDF,b=1,17500,233.33333333333334,8.548178609999013
sine,44100,naiveFT,isCustomFFT=False,17500,17506.494140625,0.00032605800515739247
sine,44100,cepstrum,isCustomFFT=False,17500,3678.5888671875,0.0003955790016334504
sine,44100,HPS,isCustomFFT=False&numDownsamples=4,17500,17506.494140625,0.0038452039952971973
sine,44100,average,b=1&isCustomFFT=False&numDownsamples=4,17500,7293.547217703752,15.458646003993636
sine,44100,median,b=1&isCustomFFT=False&numDownsamples=4,17500,3678.5888671875,15.458646003993636
saw,44100,zerocross,n/a,17500,17502.052785923755,0.0003658659989014268
saw,44100,autocorrelation,n/a,17500,700.0,6.893543482998211
saw,44100,AMDF,b=1,17500,700.0,8.532278414000757
saw,44100,naiveFT,isCustomFFT=False,17500,17506.494140625,0.0002979909986606799
saw,44100,cepstrum,isCustomFFT=False,17500,689.7354125976562,0.00034503000642871484
saw,44100,HPS,isCustomFFT=False&numDownsamples=4,17500,4198.974609375,0.003966752003179863
saw,44100,average,b=1&isCustomFFT=False&numDownsamples=4,17500,1866.3248697916667,15.43079753600614
saw,44100,median,b=1&isCustomFFT=False&numDownsamples=4,17500,700.0,15.43079753600614
square,44100,zerocross,n/a,17500,17499.828850855745,0.0002822360038408078
square,44100,autocorrelation,n/a,17500,700.0,6.903090220999729
square,44100,AMDF,b=1,17500,43.75,8.585217909996572
square,44100,naiveFT,isCustomFFT=False,17500,17506.494140625,0.00029274600092321634
square,44100,cepstrum,isCustomFFT=False,17500,46.66286089455602,0.00034094799775630236
square,44100,HPS,isCustomFFT=False&numDownsamples=4,17500,2799.31640625,0.0038946060012676753
square,44100,average,b=1&isCustomFFT=False&numDownsamples=4,17500,1181.9930890481853,15.49311866700009
square,44100,median,b=1&isCustomFFT=False&numDownsamples=4,17500,700.0,15.49311866700009
triangle,44100,zerocross,n/a,17500,17502.052785923755,0.0006223800010047853
triangle,44100,autocorrelation,n/a,17500,700.0,6.885936299993773
triangle,44100,AMDF,b=1,17500,700.0,9.161245946001145
triangle,44100,naiveFT,isCustomFFT=False,17500,17506.494140625,0.000303406995953992
triangle,44100,cepstrum,isCustomFFT=False,17500,3153.076171875,0.0003370850026840344
triangle,44100,HPS,isCustomFFT=False&numDownsamples=4,17500,17506.494140625,0.00392921399907209
triangle,44100,average,b=1&isCustomFFT=False&numDownsamples=4,17500,7118.376319266252,16.052374331993633
triangle,44100,median,b=1&isCustomFFT=False&numDownsamples=4,17500,3153.076171875,16.052374331993633
sineWith10Harmonics,44100,zerocross,n/a,17500,17502.052785923755,0.0002914590004365891
sineWith10Harmonics,44100,autocorrelation,n/a,17500,700.0,7.0935923919969355
sineWith10Harmonics,44100,AMDF,b=1,17500,700.0,9.160855121001077
sineWith10Harmonics,44100,naiveFT,isCustomFFT=False,17500,17506.494140625,0.0003031519954674877
sineWith10Harmonics,44100,cepstrum,isCustomFFT=False,17500,2758.941650390625,0.00034660100209293887
sineWith10Harmonics,44100,HPS,isCustomFFT=False&numDownsamples=4,17500,8397.94921875,0.00392520099558169
sineWith10Harmonics,44100,average,b=1&isCustomFFT=False&numDownsamples=4,17500,3952.2969563802085,16.25931392599159
sineWith10Harmonics,44100,median,b=1&isCustomFFT=False&numDownsamples=4,17500,2758.941650390625,16.25931392599159
sineWith20Harmonics,44100,zerocross,n/a,17500,17502.052785923755,0.00028933000430697575
sineWith20Harmonics,44100,autocorrelation,n/a,17500,700.0,6.897904999997991
sineWith20Harmonics,44100,AMDF,b=1,17500,87.5,8.544202957993548
sineWith20Harmonics,44100,naiveFT,isCustomFFT=False,17500,17506.494140625,0.00029520400130422786
sineWith20Harmonics,44100,cepstrum,isCustomFFT=False,17500,2758.941650390625,0.0003371480052010156
sineWith20Harmonics,44100,HPS,isCustomFFT=False&numDownsamples=4,17500,2799.31640625,0.0038452240041806363
sineWith20Harmonics,44100,average,b=1&isCustomFFT=False&numDownsamples=4,17500,2086.0860188802085,15.446874864006531
sineWith20Harmonics,44100,median,b=1&isCustomFFT=False&numDownsamples=4,17500,2758.941650390625,15.446874864006531
sine,44100,zerocross,n/a,20000,20002.34604105572,0.00029902299866080284
sine,44100,autocorrelation,n/a,20000,512.7906976744187,6.8915733020039625
sine,44100,AMDF,b=1,20000,100.0,8.543202578999626
sine,44100,naiveFT,isCustomFFT=False,20000,20004.345703125,0.00031446199864149094
sine,44100,cepstrum,isCustomFFT=False,20000,3678.5888671875,0.00034337899705860764
sine,44100,HPS,isCustomFFT=False&numDownsamples=4,20000,20004.345703125,0.003955613006837666
sine,44100,average,b=1&isCustomFFT=False&numDownsamples=4,20000,8064.575201972547,15.439688358004787
sine,44100,median,b=1&isCustomFFT=False&numDownsamples=4,20000,3678.5888671875,15.439688358004787
saw,44100,zerocross,n/a,20000,20002.34604105572,0.00035055799526162446
saw,44100,autocorrelation,n/a,20000,512.7906976744187,6.898026530005154
saw,44100,AMDF,b=1,20000,100.0,8.537221805003355
saw,44100,naiveFT,isCustomFFT=False,20000,20004.345703125,0.0002980680001201108
saw,44100,cepstrum,isCustomFFT=False,20000,513.2914698401162,0.0003391479986021295
saw,44100,HPS,isCustomFFT=False&numDownsamples=4,20000,4091.30859375,0.0039182449982035905
saw,44100,average,b=1&isCustomFFT=False&numDownsamples=4,20000,1705.7969204215115,15.440154354000697
saw,44100,median,b=1&isCustomFFT=False&numDownsamples=4,20000,513.2914698401162,15.440154354000697
square,44100,zerocross,n/a,20000,20001.344743276284,0.0002939629994216375
square,44100,autocorrelation,n/a,20000,512.7906976744187,6.9396761969983345
square,44100,AMDF,b=1,20000,100.0,8.351054042002943
square,44100,naiveFT,isCustomFFT=False,20000,20004.345703125,0.00029095899662934244
square,44100,cepstrum,isCustomFFT=False,20000,538.330078125,0.00036103299498790875
square,44100,HPS,isCustomFFT=False&numDownsamples=4,20000,3596.044921875,0.003884101999574341
square,44100,average,b=1&isCustomFFT=False&numDownsamples=4,20000,1549.0552325581396,15.29556029599189
square,44100,median,b=1&isCustomFFT=False&numDownsamples=4,20000,538.330078125,15.29556029599189
triangle,44100,zerocross,n/a,20000,20002.34604105572,0.00033496499963803217
triangle,44100,autocorrelation,n/a,20000,512.7906976744187,6.8897713250044035
triangle,44100,AMDF,b=1,20000,100.0,8.531015890999697
triangle,44100,naiveFT,isCustomFFT=False,20000,20004.345703125,0.00030238200270105153
triangle,44100,cepstrum,isCustomFFT=False,20000,3678.5888671875,0.0003388049954082817
triangle,44100,HPS,isCustomFFT=False&numDownsamples=4,20000,20004.345703125,0.003953637999074999
triangle,44100,average,b=1&isCustomFFT=False&numDownsamples=4,20000,8064.575201972547,15.425717006000923
triangle,44100,median,b=1&isCustomFFT=False&numDownsamples=4,20000,3678.5888671875,15.425717006000923
sineWith10Harmonics,44100,zerocross,n/a,20000,20002.34604105572,0.0002947959947050549
sineWith10Harmonics,44100,autocorrelation,n/a,20000,512.7906976744187,6.891806396997708
sineWith10Harmonics,44100,AMDF,b=1,20000,100.0,8.54554064200056
sineWith10Harmonics,44100,naiveFT,isCustomFFT=False,20000,20004.345703125,0.0003059640002902597
sineWith10Harmonics,44100,cepstrum,isCustomFFT=False,20000,3678.5888671875,0.00034080199839081615
sineWith10Harmonics,44100,HPS,isCustomFFT=False&numDownsamples=4,20000,4091.30859375,0.0039061479983502068
sineWith10Harmonics,44100,average,b=1&isCustomFFT=False&numDownsamples=4,20000,2760.89605287064,15.442194748990005
sineWith10Harmonics,44100,median,b=1&isCustomFFT=False&numDownsamples=4,20000,3678.5888671875,15.442194748990005
sineWith20Harmonics,44100,zerocross,n/a,20000,20002.34604105572,0.0003120460023637861
sineWith20Harmonics,44100,autocorrelation,n/a,20000,512.7906976744187,6.8877046429988695
sineWith20Harmonics,44100,AMDF,b=1,20000,100.0,8.543211160002102
sineWith20Harmonics,44100,naiveFT,isCustomFFT=False,20000,20004.345703125,0.00029640099819516763
sineWith20Harmonics,44100,cepstrum,isCustomFFT=False,20000,3678.5888671875,0.00033524799800943583
sineWith20Harmonics,44100,HPS,isCustomFFT=False&numDownsamples=4,20000,4091.30859375,0.003860117998556234
sineWith20Harmonics,44100,average,b=1&isCustomFFT=False&numDownsamples=4,20000,2760.89605287064,15.435719615998096
sineWith20Harmonics,44100,median,b=1&isCustomFFT=False&numDownsamples=4,20000,3678.5888671875,15.435719615998096
sine,22050,zerocross,n/a,50,50.012600806451616,0.0001614299981156364
sine,22050,autocorrelation,n/a,50,22050.0,6.8876951029960765
sine,22050,AMDF,b=1,50,50.0,8.536647118002293
sine,22050,naiveFT,isCustomFFT=False,50,53.8330078125,0.00030281200452009216
sine,22050,cepstrum,isCustomFFT=False,50,1839.29443359375,0.0003428839991101995
sine,22050,HPS,isCustomFFT=False&numDownsamples=4,50,10.7666015625,0.0038499760048580356
sine,22050,average,b=1&isCustomFFT=False&numDownsamples=4,50,51.281869539650536,15.428999323004973
sine,22050,median,b=1&isCustomFFT=False&numDownsamples=4,50,50.012600806451616,15.428999323004973
saw,22050,zerocross,n/a,50,50.012600806451616,0.0001854009969974868
saw,22050,autocorrelation,n/a,50,50.0,6.884117270994466
saw,22050,AMDF,b=1,50,50.0,8.538989277003566
saw,22050,naiveFT,isCustomFFT=False,50,53.8330078125,0.0002962829967145808
saw,22050,cepstrum,isCustomFFT=False,50,49.93559548218326,0.00033861400152090937
saw,22050,HPS,isCustomFFT=False&numDownsamples=4,50,53.8330078125,0.003988290001871064
saw,22050,average,b=1&isCustomFFT=False&numDownsamples=4,50,50.00420026881721,15.427915135995136
saw,22050,median,b=1&isCustomFFT=False&numDownsamples=4,50,50.0,15.427915135995136
square,22050,zerocross,n/a,50,50.0,0.00015831999917281792
square,22050,autocorrelation,n/a,50,22050.0,6.898645854002098
square,22050,AMDF,b=1,50,50.0,8.277995905002172
square,22050,naiveFT,isCustomFFT=False,50,53.8330078125,0.0002939280020655133
square,22050,cepstrum,isCustomFFT=False,50,49.93559548218326,0.0003379600020707585
square,22050,HPS,isCustomFFT=False&numDownsamples=4,50,10.7666015625,0.0038826170057291165
square,22050,average,b=1&isCustomFFT=False&numDownsamples=4,50,49.97853182739442,15.181314584013307
square,22050,median,b=1&isCustomFFT=False&numDownsamples=4,50,50.0,15.181314584013307
triangle,22050,zerocross,n/a,50,50.012600806451616,0.00032463300158269703
triangle,22050,autocorrelation,n/a,50,22050.0,6.89316901100392
triangle,22050,AMDF,b=1,50,50.0,8.534141619995353
triangle,22050,naiveFT,isCustomFFT=False,50,53.8330078125,0.0002972389993374236
triangle,22050,cepstrum,isCustomFFT=False,50,1839.29443359375,0.00033732700103428215
triangle,22050,HPS,isCustomFFT=False&numDownsamples=4,50,10.7666015625,0.0038877059996593744
triangle,22050,average,b=1&isCustomFFT=False&numDownsamples=4,50,51.281869539650536,15.432157536000886
triangle,22050,median,b=1&isCustomFFT=False&numDownsamples=4,50,50.012600806451616,15.432157536000886
sineWith10Harmonics,22050,zerocross,n/a,50,50.012600806451616,0.00017568500334164128
sineWith10Harmonics,22050,autocorrelation,n/a,50,22050.0,6.9054848619998666
sineWith10Harmonics,22050,AMDF,b=1,50,50.0,8.553417329996591
sineWith10Harmonics,22050,naiveFT,isCustomFFT=False,50,53.8330078125,0.0002992739973706193
sineWith10Harmonics,22050,cepstrum,isCustomFFT=False,50,1839.29443359375,0.0003359359980095178
sineWith10Harmonics,22050,HPS,isCustomFFT=False&numDownsamples=4,50,10.7666015625,0.0038983620033832267
sineWith10Harmonics,22050,average,b=1&isCustomFFT=False&numDownsamples=4,50,51.281869539650536,15.463611448998563
sineWith10Harmonics,22050,median,b=1&isCustomFFT=False&numDownsamples=4,50,50.012600806451616,15.463611448998563
sineWith20Harmonics,22050,zerocross,n/a,50,50.012600806451616,0.00016304900054819882
sineWith20Harmonics,22050,autocorrelation,n/a,50,22050.0,6.879230714999721
sineWith20Harmonics,22050,AMDF,b=1,50,50.0,8.53817964499467
sineWith20Harmonics,22050,naiveFT,isCustomFFT=False,50,53.8330078125,0.0002971560024889186
sineWith20Harmonics,22050,cepstrum,isCustomFFT=False,50,1839.29443359375,0.00033542099845362827
sineWith20Harmonics,22050,HPS,isCustomFFT=False&numDownsamples=4,50,10.7666015625,0.003967379001551308
sineWith20Harmonics,22050,average,b=1&isCustomFFT=False&numDownsamples=4,50,51.281869539650536,15.422173364997434
sineWith20Harmonics,22050,median,b=1&isCustomFFT=False&numDownsamples=4,50,50.012600806451616,15.422173364997434
sine,22050,zerocross,n/a,75,75.0,0.00019473000429570675
sine,22050,autocorrelation,n/a,75,75.0,6.891172689000086
sine,22050,AMDF,b=1,75,75.0,8.540966444998048
sine,22050,naiveFT,isCustomFFT=False,75,75.3662109375,0.0003002259982167743
sine,22050,cepstrum,isCustomFFT=False,75,1839.29443359375,0.00034409199724905193
sine,22050,HPS,isCustomFFT=False&numDownsamples=4,75,75.3662109375,0.0038674930037814192
sine,22050,average,b=1&isCustomFFT=False&numDownsamples=4,75,75.1220703125,15.436845675001678
sine,22050,median,b=1&isCustomFFT=False&numDownsamples=4,75,75.0,15.436845675001678
saw,22050,zerocross,n/a,75,75.03926701570681,0.0001604589997441508
saw,22050,autocorrelation,n/a,75,75.0,6.896324829998775
saw,22050,AMDF,b=1,75,75.0,8.555130087996076
saw,22050,naiveFT,isCustomFFT=False,75,75.3662109375,0.00029716699646087363
saw,22050,cepstrum,isCustomFFT=False,75,75.07324218749999,0.00034145300014643
saw,22050,HPS,isCustomFFT=False&numDownsamples=4,75,75.3662109375,0.003937198001949582
saw,22050,average,b=1&isCustomFFT=False&numDownsamples=4,75,75.0375030677356,15.456191194993153
saw,22050,median,b=1&isCustomFFT=False&numDownsamples=4,75,75.03926701570681,15.456191194993153
square,22050,zerocross,n/a,75,75.0,0.00015690200234530494
square,22050,autocorrelation,n/a,75,75.0,6.89211246099876
square,22050,AMDF,b=1,75,37.5,8.291520662001858
square,22050,naiveFT,isCustomFFT=False,75,75.3662109375,0.0002938640027423389
square,22050,cepstrum,isCustomFFT=False,75,49.93559548218326,0.0003398120024939999
square,22050,HPS,isCustomFFT=False&numDownsamples=4,75,75.3662109375,0.0039027329985401593
square,22050,average,b=1&isCustomFFT=False&numDownsamples=4,75,66.64519849406109,15.18832643400674
square,22050,median,b=1&isCustomFFT=False&numDownsamples=4,75,75.0,15.18832643400674
triangle,22050,zerocross,n/a,75,75.0,0.00016347500059055164
triangle,22050,autocorrelation,n/a,75,75.0,6.883931989003031
triangle,22050,AMDF,b=1,75,75.0,8.555951991002075
triangle,22050,naiveFT,isCustomFFT=False,75,75.3662109375,0.00029520200041588396
triangle,22050,cepstrum,isCustomFFT=False,75,1839.29443359375,0.0003351460036356002
triangle,22050,HPS,isCustomFFT=False&numDownsamples=4,75,75.3662109375,0.003893652006809134
triangle,22050,average,b=1&isCustomFFT=False&numDownsamples=4,75,75.1220703125,15.444571455016558
triangle,22050,median,b=1&isCustomFFT=False&numDownsamples=4,75,75.0,15.444571455016558
sineWith10Harmonics,22050,zerocross,n/a,75,75.03926701570681,0.00018528399959905073
sineWith10Harmonics,22050,autocorrelation,n/a,75,75.0,6.879541572998278
sineWith10Harmonics,22050,AMDF,b=1,75,75.0,8.540801142000419
sineWith10Harmonics,22050,naiveFT,isCustomFFT=False,75,75.3662109375,0.0003000799988512881
sineWith10Harmonics,22050,cepstrum,isCustomFFT=False,75,1839.29443359375,0.00033639100001892075
sineWith10Harmonics,22050,HPS,isCustomFFT=False&numDownsamples=4,75,75.3662109375,0.0038870249991305172
sineWith10Harmonics,22050,average,b=1&isCustomFFT=False&numDownsamples=4,75,75.1351593177356,15.425051494996296
sineWith10Harmonics,22050,median,b=1&isCustomFFT=False&numDownsamples=4,75,75.03926701570681,15.425051494996296
sineWith20Harmonics,22050,zerocross,n/a,75,75.03926701570681,0.00025344100140500814
sineWith20Harmonics,22050,autocorrelation,n/a,75,75.0,6.88138113199966
sineWith20Harmonics,22050,AMDF,b=1,75,75.0,8.549249735995545
sineWith20Harmonics,22050,naiveFT,isCustomFFT=False,75,75.3662109375,0.00029530900064855814
sineWith20Harmonics,22050,cepstrum,isCustomFFT=False,75,1839.29443359375,0.00033662199712125584
sineWith20Harmonics,22050,HPS,isCustomFFT=False&numDownsamples=4,75,75.3662109375,0.003826969004876446
sineWith20Harmonics,22050,average,b=1&isCustomFFT=False&numDownsamples=4,75,75.1351593177356,15.435343208999257
sineWith20Harmonics,22050,median,b=1&isCustomFFT=False&numDownsamples=4,75,75.03926701570681,15.435343208999257
sine,22050,zerocross,n/a,100,100.02520161290323,0.0001674430022831075
sine,22050,autocorrelation,n/a,100,100.22727272727273,6.885229737999907
sine,22050,AMDF,b=1,100,50.0,8.544337621002342
sine,22050,naiveFT,isCustomFFT=False,100,96.8994140625,0.00030215599690563977
sine,22050,cepstrum,isCustomFFT=False,100,1839.29443359375,0.0003410940043977462
sine,22050,HPS,isCustomFFT=False&numDownsamples=4,100,32.2998046875,0.003851886998745613
sine,22050,average,b=1&isCustomFFT=False&numDownsamples=4,100,82.30820522513442,15.434229939004581
sine,22050,median,b=1&isCustomFFT=False&numDownsamples=4,100,96.8994140625,15.434229939004581
saw,22050,zerocross,n/a,100,100.02520161290323,0.00016308199701597914
saw,22050,autocorrelation,n/a,100,100.22727272727273,6.887598720000824
saw,22050,AMDF,b=1,100,50.0,8.556963704999362
saw,22050,naiveFT,isCustomFFT=False,100,96.8994140625,0.0002976020041387528
saw,22050,cepstrum,isCustomFFT=False,100,49.93559548218326,0.00034258900268469006
saw,22050,HPS,isCustomFFT=False&numDownsamples=4,100,96.8994140625,0.003919444003258832
saw,22050,average,b=1&isCustomFFT=False&numDownsamples=4,100,81.26627604166667,15.449285142007284
saw,22050,median,b=1&isCustomFFT=False&numDownsamples=4,100,96.8994140625,15.449285142007284
square,22050,zerocross,n/a,100,100.01334044823906,0.00018982300389325246
square,22050,autocorrelation,n/a,100,99.77375565610859,6.886290337999526
square,22050,AMDF,b=1,100,50.0,8.300583213997015
square,22050,naiveFT,isCustomFFT=False,100,96.8994140625,0.00029689199436688796
square,22050,cepstrum,isCustomFFT=False,100,269.1650390625,0.0003629970015026629
square,22050,HPS,isCustomFFT=False&numDownsamples=4,100,32.2998046875,0.003934091000701301
square,22050,average,b=1&isCustomFFT=False&numDownsamples=4,100,82.22438990620286,15.191657354997005
square,22050,median,b=1&isCustomFFT=False&numDownsamples=4,100,96.8994140625,15.191657354997005
triangle,22050,zerocross,n/a,100,100.02520161290323,0.0001650929989409633
triangle,22050,autocorrelation,n/a,100,100.22727272727273,6.89695828800177
triangle,22050,AMDF,b=1,100,50.0,8.58089713100344
triangle,22050,naiveFT,isCustomFFT=False,100,96.8994140625,0.00029577899840660393
triangle,22050,cepstrum,isCustomFFT=False,100,1839.29443359375,0.0003362520001246594
triangle,22050,HPS,isCustomFFT=False&numDownsamples=4,100,32.2998046875,0.003919255002983846
triangle,22050,average,b=1&isCustomFFT=False&numDownsamples=4,100,82.30820522513442,15.482571798005665
triangle,22050,median,b=1&isCustomFFT=False&numDownsamples=4,100,96.8994140625,15.482571798005665
sineWith10Harmonics,22050,zerocross,n/a,100,100.02520161290323,0.00015943500329740345
sineWith10Harmonics,22050,autocorrelation,n/a,100,100.22727272727273,6.892349536996335
sineWith10Harmonics,22050,AMDF,b=1,100,50.0,8.542192179003905
sineWith10Harmonics,22050,naiveFT,isCustomFFT=False,100,96.8994140625,0.00030161099857650697
sineWith10Harmonics,22050,cepstrum,isCustomFFT=False,100,1839.29443359375,0.0003374899970367551
sineWith10Harmonics,22050,HPS,isCustomFFT=False&numDownsamples=4,100,96.8994140625,0.0039027910024742596
sineWith10Harmonics,22050,average,b=1&isCustomFFT=False&numDownsamples=4,100,97.94134324596774,15.439243043001625
sineWith10Harmonics,22050,median,b=1&isCustomFFT=False&numDownsamples=4,100,96.8994140625,15.439243043001625
sineWith20Harmonics,22050,zerocross,n/a,100,100.02520161290323,0.00024175900034606457
sineWith20Harmonics,22050,autocorrelation,n/a,100,99.77375565610859,6.902971185998467
sineWith20Harmonics,22050,AMDF,b=1,100,50.0,8.569896026994684
sineWith20Harmonics,22050,naiveFT,isCustomFFT=False,100,96.8994140625,0.0002980680001201108
sineWith20Harmonics,22050,cepstrum,isCustomFFT=False,100,1839.29443359375,0.0003349999969941564
sineWith20Harmonics,22050,HPS,isCustomFFT=False&numDownsamples=4,100,96.8994140625,0.003911247003998142
sineWith20Harmonics,22050,average,b=1&isCustomFFT=False&numDownsamples=4,100,97.8575279270362,15.47765328699461
sineWith20Harmonics,22050,median,b=1&isCustomFFT=False&numDownsamples=4,100,96.8994140625,15.47765328699461
sine,22050,zerocross,n/a,125,125.03698224852072,0.0001638730027480051
sine,22050,autocorrelation,n/a,125,125.2840909090909,6.8857088049990125
sine,22050,AMDF,b=1,125,25.0,8.545348936000664
sine,22050,naiveFT,isCustomFFT=False,125,129.19921875,0.000300847998005338
sine,22050,cepstrum,isCustomFFT=False,125,1839.29443359375,0.0003413969971006736
sine,22050,HPS,isCustomFFT=False&numDownsamples=4,125,32.2998046875,0.003969691999373026
sine,22050,average,b=1&isCustomFFT=False&numDownsamples=4,125,94.20695928170387,15.435833550996904
sine,22050,median,b=1&isCustomFFT=False&numDownsamples=4,125,125.03698224852072,15.435833550996904
saw,22050,zerocross,n/a,125,125.03698224852072,0.00016629099991405383
saw,22050,autocorrelation,n/a,125,125.2840909090909,6.900807696998527
saw,22050,AMDF,b=1,125,25.0,8.55047879400081
saw,22050,naiveFT,isCustomFFT=False,125,129.19921875,0.00029591500060632825
saw,22050,cepstrum,isCustomFFT=False,125,125.4064386541193,0.0003371939965290949
saw,22050,HPS,isCustomFFT=False&numDownsamples=4,125,129.19921875,0.003913627006113529
saw,22050,average,b=1&isCustomFFT=False&numDownsamples=4,125,125.24250393724365,15.4559995180025
saw,22050,median,b=1&isCustomFFT=False&numDownsamples=4,125,125.2840909090909,15.4559995180025
square,22050,zerocross,n/a,125,125.02577319587628,0.00018925000040326267
square,22050,autocorrelation,n/a,125,125.2840909090909,6.895664211006078
square,22050,AMDF,b=1,125,25.0,8.28280098799587
square,22050,naiveFT,isCustomFFT=False,125,129.19921875,0.00029188500047894195
square,22050,cepstrum,isCustomFFT=False,125,250.8128773082386,0.00034340099955443293
square,22050,HPS,isCustomFFT=False&numDownsamples=4,125,32.2998046875,0.003968551995058078
square,22050,average,b=1&isCustomFFT=False&numDownsamples=4,125,94.2032229308224,15.183258286997443
square,22050,median,b=1&isCustomFFT=False&numDownsamples=4,125,125.02577319587628,15.183258286997443
triangle,22050,zerocross,n/a,125,125.03698224852072,0.00016366199997719377
triangle,22050,autocorrelation,n/a,125,125.2840909090909,6.884975769993616
triangle,22050,AMDF,b=1,125,25.0,8.579014367998752
triangle,22050,naiveFT,isCustomFFT=False,125,129.19921875,0.0003007749983225949
triangle,22050,cepstrum,isCustomFFT=False,125,1839.29443359375,0.0003402010042918846
triangle,22050,HPS,isCustomFFT=False&numDownsamples=4,125,32.2998046875,0.0038285200062091462
triangle,22050,average,b=1&isCustomFFT=False&numDownsamples=4,125,94.20695928170387,15.46862329600117
triangle,22050,median,b=1&isCustomFFT=False&numDownsamples=4,125,125.03698224852072,15.46862329600117
sineWith10Harmonics,22050,zerocross,n/a,125,125.03698224852072,0.00016050099657149985
sineWith10Harmonics,22050,autocorrelation,n/a,125,125.2840909090909,6.892496490996564
sineWith10Harmonics,22050,AMDF,b=1,125,25.0,8.54857084700052
sineWith10Harmonics,22050,naiveFT,isCustomFFT=False,125,129.19921875,0.00029604700102936476
sineWith10Harmonics,22050,cepstrum,isCustomFFT=False,125,1839.29443359375,0.00033613800042076036
sineWith10Harmonics,22050,HPS,isCustomFFT=False&numDownsamples=4,125,129.19921875,0.003957438006182201
sineWith10Harmonics,22050,average,b=1&isCustomFFT=False&numDownsamples=4,125,126.50676396920387,15.445817462001287
sineWith10Harmonics,22050,median,b=1&isCustomFFT=False&numDownsamples=4,125,125.2840909090909,15.445817462001287
sineWith20Harmonics,22050,zerocross,n/a,125,125.03698224852072,0.00016651800251565874
sineWith20Harmonics,22050,autocorrelation,n/a,125,125.2840909090909,6.8908076910011005
sineWith20Harmonics,22050,AMDF,b=1,125,25.0,8.527803090997622
sineWith20Harmonics,22050,naiveFT,isCustomFFT=False,125,129.19921875,0.00029650699434569106
sineWith20Harmonics,22050,cepstrum,isCustomFFT=False,125,1839.29443359375,0.00033623699710005894
sineWith20Harmonics,22050,HPS,isCustomFFT=False&numDownsamples=4,125,129.19921875,0.0038997239971649833
